_raw,_time,base64,date_hour,date_mday,date_minute,date_month,date_second,date_wday,date_year,date_zone,eventtype,host,index,ip,linecount,meta,punct,source,sourcetype,splunk_server,splunk_server_group,tag,tag::eventtype,timeendpos,timestartpos
"    <time>Wed Apr 15 16:27:41 EDT 2026</time>
    <url><![CDATA[http://localhost:3000/rest/admin/application-configuration]]></url>
    <host ip=""127.0.0.1"">localhost</host>
    <port>3000</port>
    <protocol>http</protocol>
    <method><![CDATA[GET]]></method>
    <path><![CDATA[/rest/admin/application-configuration]]></path>
    <extension>null</extension>
    <request base64=""true""><![CDATA[R0VUIC9yZXN0L2FkbWluL2FwcGxpY2F0aW9uLWNvbmZpZ3VyYXRpb24gSFRUUC8xLjENCkhvc3Q6IGxvY2FsaG9zdDozMDAwDQpzZWMtY2gtdWEtcGxhdGZvcm06ICJXaW5kb3dzIg0KQWNjZXB0LUxhbmd1YWdlOiBlbi1VUyxlbjtxPTAuOQ0KQWNjZXB0OiBhcHBsaWNhdGlvbi9qc29uLCB0ZXh0L3BsYWluLCAqLyoNCnNlYy1jaC11YTogIk5vdC1BLkJyYW5kIjt2PSIyNCIsICJDaHJvbWl1bSI7dj0iMTQ2Ig0KVXNlci1BZ2VudDogTW96aWxsYS81LjAgKFdpbmRvd3MgTlQgMTAuMDsgV2luNjQ7IHg2NCkgQXBwbGVXZWJLaXQvNTM3LjM2IChLSFRNTCwgbGlrZSBHZWNrbykgQ2hyb21lLzE0Ni4wLjAuMCBTYWZhcmkvNTM3LjM2DQpzZWMtY2gtdWEtbW9iaWxlOiA/MA0KU2VjLUZldGNoLVNpdGU6IHNhbWUtb3JpZ2luDQpTZWMtRmV0Y2gtTW9kZTogY29ycw0KU2VjLUZldGNoLURlc3Q6IGVtcHR5DQpSZWZlcmVyOiBodHRwOi8vbG9jYWxob3N0OjMwMDAvDQpBY2NlcHQtRW5jb2Rpbmc6IGd6aXAsIGRlZmxhdGUsIGJyDQpDb29raWU6IGxhbmd1YWdlPWVuOyBjb29raWVjb25zZW50X3N0YXR1cz1kaXNtaXNzOyB3ZWxjb21lYmFubmVyX3N0YXR1cz1kaXNtaXNzDQpJZi1Ob25lLU1hdGNoOiBXLyI1NTBhLU9FbzNhZ1pQblk5WjdUb2R6ZTMvWDlSdDJKOCINCkNvbm5lY3Rpb246IGtlZXAtYWxpdmUNCg0K]]></request>
    <status>304</status>
    <responselength>306</responselength>
    <mimetype></mimetype>
    <response base64=""true""><![CDATA[SFRUUC8xLjEgMzA0IE5vdCBNb2RpZmllZA0KQWNjZXNzLUNvbnRyb2wtQWxsb3ctT3JpZ2luOiAqDQpYLUNvbnRlbnQtVHlwZS1PcHRpb25zOiBub3NuaWZmDQpYLUZyYW1lLU9wdGlvbnM6IFNBTUVPUklHSU4NCkZlYXR1cmUtUG9saWN5OiBwYXltZW50ICdzZWxmJw0KWC1SZWNydWl0aW5nOiAvIy9qb2JzDQpFVGFnOiBXLyI1NTBhLU9FbzNhZ1pQblk5WjdUb2R6ZTMvWDlSdDJKOCINCkRhdGU6IFdlZCwgMTUgQXByIDIwMjYgMjA6Mjc6NDEgR01UDQpDb25uZWN0aW9uOiBrZWVwLWFsaXZlDQpLZWVwLUFsaXZlOiB0aW1lb3V0PTUNCg0K]]></response>
    <comment></comment>
  </item>
  <item>",2026-04-15T16:27:41.000-0400,TRUE,16,15,27,april,41,wednesday,2026,-240,,Shaniya,main,127.0.0.1,16,,"____<>___::__</>____<><![[://:///-]]></>____<_=""..",burp-traffic.xml,burp_logs,Shaniya,,,,38,14
"    <time>Wed Apr 15 06:07:08 EDT 2026</time>
    <url><![CDATA[http://localhost:3000/rest/admin/application-configuration]]></url>
    <host ip=""127.0.0.1"">localhost</host>
    <port>3000</port>
    <protocol>http</protocol>
    <method><![CDATA[GET]]></method>
    <path><![CDATA[/rest/admin/application-configuration]]></path>
    <extension>null</extension>
    <request base64=""true""><![CDATA[R0VUIC9yZXN0L2FkbWluL2FwcGxpY2F0aW9uLWNvbmZpZ3VyYXRpb24gSFRUUC8xLjENCkhvc3Q6IGxvY2FsaG9zdDozMDAwDQpzZWMtY2gtdWEtcGxhdGZvcm06ICJXaW5kb3dzIg0KQWNjZXB0LUxhbmd1YWdlOiBlbi1VUyxlbjtxPTAuOQ0KQWNjZXB0OiBhcHBsaWNhdGlvbi9qc29uLCB0ZXh0L3BsYWluLCAqLyoNCnNlYy1jaC11YTogIk5vdC1BLkJyYW5kIjt2PSIyNCIsICJDaHJvbWl1bSI7dj0iMTQ2Ig0KVXNlci1BZ2VudDogTW96aWxsYS81LjAgKFdpbmRvd3MgTlQgMTAuMDsgV2luNjQ7IHg2NCkgQXBwbGVXZWJLaXQvNTM3LjM2IChLSFRNTCwgbGlrZSBHZWNrbykgQ2hyb21lLzE0Ni4wLjAuMCBTYWZhcmkvNTM3LjM2DQpzZWMtY2gtdWEtbW9iaWxlOiA/MA0KU2VjLUZldGNoLVNpdGU6IHNhbWUtb3JpZ2luDQpTZWMtRmV0Y2gtTW9kZTogY29ycw0KU2VjLUZldGNoLURlc3Q6IGVtcHR5DQpSZWZlcmVyOiBodHRwOi8vbG9jYWxob3N0OjMwMDAvDQpBY2NlcHQtRW5jb2Rpbmc6IGd6aXAsIGRlZmxhdGUsIGJyDQpDb29raWU6IGxhbmd1YWdlPWVuOyBjb29raWVjb25zZW50X3N0YXR1cz1kaXNtaXNzOyB3ZWxjb21lYmFubmVyX3N0YXR1cz1kaXNtaXNzDQpJZi1Ob25lLU1hdGNoOiBXLyI1NTBhLU9FbzNhZ1pQblk5WjdUb2R6ZTMvWDlSdDJKOCINCkNvbm5lY3Rpb246IGtlZXAtYWxpdmUNCg0K]]></request>
    <status>304</status>
    <responselength>306</responselength>
    <mimetype></mimetype>
    <response base64=""true""><![CDATA[SFRUUC8xLjEgMzA0IE5vdCBNb2RpZmllZA0KQWNjZXNzLUNvbnRyb2wtQWxsb3ctT3JpZ2luOiAqDQpYLUNvbnRlbnQtVHlwZS1PcHRpb25zOiBub3NuaWZmDQpYLUZyYW1lLU9wdGlvbnM6IFNBTUVPUklHSU4NCkZlYXR1cmUtUG9saWN5OiBwYXltZW50ICdzZWxmJw0KWC1SZWNydWl0aW5nOiAvIy9qb2JzDQpFVGFnOiBXLyI1NTBhLU9FbzNhZ1pQblk5WjdUb2R6ZTMvWDlSdDJKOCINCkRhdGU6IFdlZCwgMTUgQXByIDIwMjYgMTA6MDc6MDcgR01UDQpDb25uZWN0aW9uOiBrZWVwLWFsaXZlDQpLZWVwLUFsaXZlOiB0aW1lb3V0PTUNCg0K]]></response>
    <comment></comment>
  </item>
  <item>",2026-04-15T06:07:08.000-0400,TRUE,6,15,7,april,8,wednesday,2026,-240,,Shaniya,main,127.0.0.1,16,,"____<>___::__</>____<><![[://:///-]]></>____<_=""..",burp-traffic.xml,burp_logs,Shaniya,,,,38,14
"    <time>Wed Apr 15 06:07:08 EDT 2026</time>
    <url><![CDATA[http://localhost:3000/rest/admin/application-configuration]]></url>
    <host ip=""127.0.0.1"">localhost</host>
    <port>3000</port>
    <protocol>http</protocol>
    <method><![CDATA[GET]]></method>
    <path><![CDATA[/rest/admin/application-configuration]]></path>
    <extension>null</extension>
    <request base64=""true""><![CDATA[R0VUIC9yZXN0L2FkbWluL2FwcGxpY2F0aW9uLWNvbmZpZ3VyYXRpb24gSFRUUC8xLjENCkhvc3Q6IGxvY2FsaG9zdDozMDAwDQpzZWMtY2gtdWEtcGxhdGZvcm06ICJXaW5kb3dzIg0KQWNjZXB0LUxhbmd1YWdlOiBlbi1VUyxlbjtxPTAuOQ0KQWNjZXB0OiBhcHBsaWNhdGlvbi9qc29uLCB0ZXh0L3BsYWluLCAqLyoNCnNlYy1jaC11YTogIk5vdC1BLkJyYW5kIjt2PSIyNCIsICJDaHJvbWl1bSI7dj0iMTQ2Ig0KVXNlci1BZ2VudDogTW96aWxsYS81LjAgKFdpbmRvd3MgTlQgMTAuMDsgV2luNjQ7IHg2NCkgQXBwbGVXZWJLaXQvNTM3LjM2IChLSFRNTCwgbGlrZSBHZWNrbykgQ2hyb21lLzE0Ni4wLjAuMCBTYWZhcmkvNTM3LjM2DQpzZWMtY2gtdWEtbW9iaWxlOiA/MA0KU2VjLUZldGNoLVNpdGU6IHNhbWUtb3JpZ2luDQpTZWMtRmV0Y2gtTW9kZTogY29ycw0KU2VjLUZldGNoLURlc3Q6IGVtcHR5DQpSZWZlcmVyOiBodHRwOi8vbG9jYWxob3N0OjMwMDAvDQpBY2NlcHQtRW5jb2Rpbmc6IGd6aXAsIGRlZmxhdGUsIGJyDQpDb29raWU6IGxhbmd1YWdlPWVuOyBjb29raWVjb25zZW50X3N0YXR1cz1kaXNtaXNzOyB3ZWxjb21lYmFubmVyX3N0YXR1cz1kaXNtaXNzDQpJZi1Ob25lLU1hdGNoOiBXLyI1NTBhLU9FbzNhZ1pQblk5WjdUb2R6ZTMvWDlSdDJKOCINCkNvbm5lY3Rpb246IGtlZXAtYWxpdmUNCg0K]]></request>
    <status>304</status>
    <responselength>306</responselength>
    <mimetype></mimetype>
    <response base64=""true""><![CDATA[SFRUUC8xLjEgMzA0IE5vdCBNb2RpZmllZA0KQWNjZXNzLUNvbnRyb2wtQWxsb3ctT3JpZ2luOiAqDQpYLUNvbnRlbnQtVHlwZS1PcHRpb25zOiBub3NuaWZmDQpYLUZyYW1lLU9wdGlvbnM6IFNBTUVPUklHSU4NCkZlYXR1cmUtUG9saWN5OiBwYXltZW50ICdzZWxmJw0KWC1SZWNydWl0aW5nOiAvIy9qb2JzDQpFVGFnOiBXLyI1NTBhLU9FbzNhZ1pQblk5WjdUb2R6ZTMvWDlSdDJKOCINCkRhdGU6IFdlZCwgMTUgQXByIDIwMjYgMTA6MDc6MDcgR01UDQpDb25uZWN0aW9uOiBrZWVwLWFsaXZlDQpLZWVwLUFsaXZlOiB0aW1lb3V0PTUNCg0K]]></response>
    <comment></comment>
  </item>
  <item>",2026-04-15T06:07:08.000-0400,TRUE,6,15,7,april,8,wednesday,2026,-240,,Shaniya,main,127.0.0.1,16,,"____<>___::__</>____<><![[://:///-]]></>____<_=""..",burp-traffic.xml,burp_logs,Shaniya,,,,38,14
"    <time>Wed Apr 15 06:07:06 EDT 2026</time>
    <url><![CDATA[http://localhost:3000/rest/admin/application-configuration]]></url>
    <host ip=""127.0.0.1"">localhost</host>
    <port>3000</port>
    <protocol>http</protocol>
    <method><![CDATA[GET]]></method>
    <path><![CDATA[/rest/admin/application-configuration]]></path>
    <extension>null</extension>
    <request base64=""true""><![CDATA[R0VUIC9yZXN0L2FkbWluL2FwcGxpY2F0aW9uLWNvbmZpZ3VyYXRpb24gSFRUUC8xLjENCkhvc3Q6IGxvY2FsaG9zdDozMDAwDQpzZWMtY2gtdWEtcGxhdGZvcm06ICJXaW5kb3dzIg0KQWNjZXB0LUxhbmd1YWdlOiBlbi1VUyxlbjtxPTAuOQ0KQWNjZXB0OiBhcHBsaWNhdGlvbi9qc29uLCB0ZXh0L3BsYWluLCAqLyoNCnNlYy1jaC11YTogIk5vdC1BLkJyYW5kIjt2PSIyNCIsICJDaHJvbWl1bSI7dj0iMTQ2Ig0KVXNlci1BZ2VudDogTW96aWxsYS81LjAgKFdpbmRvd3MgTlQgMTAuMDsgV2luNjQ7IHg2NCkgQXBwbGVXZWJLaXQvNTM3LjM2IChLSFRNTCwgbGlrZSBHZWNrbykgQ2hyb21lLzE0Ni4wLjAuMCBTYWZhcmkvNTM3LjM2DQpzZWMtY2gtdWEtbW9iaWxlOiA/MA0KU2VjLUZldGNoLVNpdGU6IHNhbWUtb3JpZ2luDQpTZWMtRmV0Y2gtTW9kZTogY29ycw0KU2VjLUZldGNoLURlc3Q6IGVtcHR5DQpSZWZlcmVyOiBodHRwOi8vbG9jYWxob3N0OjMwMDAvDQpBY2NlcHQtRW5jb2Rpbmc6IGd6aXAsIGRlZmxhdGUsIGJyDQpDb29raWU6IGxhbmd1YWdlPWVuOyBjb29raWVjb25zZW50X3N0YXR1cz1kaXNtaXNzOyB3ZWxjb21lYmFubmVyX3N0YXR1cz1kaXNtaXNzDQpJZi1Ob25lLU1hdGNoOiBXLyI1NTBhLU9FbzNhZ1pQblk5WjdUb2R6ZTMvWDlSdDJKOCINCkNvbm5lY3Rpb246IGtlZXAtYWxpdmUNCg0K]]></request>
    <status>304</status>
    <responselength>306</responselength>
    <mimetype></mimetype>
    <response base64=""true""><![CDATA[SFRUUC8xLjEgMzA0IE5vdCBNb2RpZmllZA0KQWNjZXNzLUNvbnRyb2wtQWxsb3ctT3JpZ2luOiAqDQpYLUNvbnRlbnQtVHlwZS1PcHRpb25zOiBub3NuaWZmDQpYLUZyYW1lLU9wdGlvbnM6IFNBTUVPUklHSU4NCkZlYXR1cmUtUG9saWN5OiBwYXltZW50ICdzZWxmJw0KWC1SZWNydWl0aW5nOiAvIy9qb2JzDQpFVGFnOiBXLyI1NTBhLU9FbzNhZ1pQblk5WjdUb2R6ZTMvWDlSdDJKOCINCkRhdGU6IFdlZCwgMTUgQXByIDIwMjYgMTA6MDc6MDUgR01UDQpDb25uZWN0aW9uOiBrZWVwLWFsaXZlDQpLZWVwLUFsaXZlOiB0aW1lb3V0PTUNCg0K]]></response>
    <comment></comment>
  </item>
  <item>",2026-04-15T06:07:06.000-0400,TRUE,6,15,7,april,6,wednesday,2026,-240,,Shaniya,main,127.0.0.1,16,,"____<>___::__</>____<><![[://:///-]]></>____<_=""..",burp-traffic.xml,burp_logs,Shaniya,,,,38,14
"    <time>Wed Apr 15 06:07:06 EDT 2026</time>
    <url><![CDATA[http://localhost:3000/rest/admin/application-configuration]]></url>
    <host ip=""127.0.0.1"">localhost</host>
    <port>3000</port>
    <protocol>http</protocol>
    <method><![CDATA[GET]]></method>
    <path><![CDATA[/rest/admin/application-configuration]]></path>
    <extension>null</extension>
    <request base64=""true""><![CDATA[R0VUIC9yZXN0L2FkbWluL2FwcGxpY2F0aW9uLWNvbmZpZ3VyYXRpb24gSFRUUC8xLjENCkhvc3Q6IGxvY2FsaG9zdDozMDAwDQpzZWMtY2gtdWEtcGxhdGZvcm06ICJXaW5kb3dzIg0KQWNjZXB0LUxhbmd1YWdlOiBlbi1VUyxlbjtxPTAuOQ0KQWNjZXB0OiBhcHBsaWNhdGlvbi9qc29uLCB0ZXh0L3BsYWluLCAqLyoNCnNlYy1jaC11YTogIk5vdC1BLkJyYW5kIjt2PSIyNCIsICJDaHJvbWl1bSI7dj0iMTQ2Ig0KVXNlci1BZ2VudDogTW96aWxsYS81LjAgKFdpbmRvd3MgTlQgMTAuMDsgV2luNjQ7IHg2NCkgQXBwbGVXZWJLaXQvNTM3LjM2IChLSFRNTCwgbGlrZSBHZWNrbykgQ2hyb21lLzE0Ni4wLjAuMCBTYWZhcmkvNTM3LjM2DQpzZWMtY2gtdWEtbW9iaWxlOiA/MA0KU2VjLUZldGNoLVNpdGU6IHNhbWUtb3JpZ2luDQpTZWMtRmV0Y2gtTW9kZTogY29ycw0KU2VjLUZldGNoLURlc3Q6IGVtcHR5DQpSZWZlcmVyOiBodHRwOi8vbG9jYWxob3N0OjMwMDAvDQpBY2NlcHQtRW5jb2Rpbmc6IGd6aXAsIGRlZmxhdGUsIGJyDQpDb29raWU6IGxhbmd1YWdlPWVuOyBjb29raWVjb25zZW50X3N0YXR1cz1kaXNtaXNzOyB3ZWxjb21lYmFubmVyX3N0YXR1cz1kaXNtaXNzDQpJZi1Ob25lLU1hdGNoOiBXLyI1NTBhLU9FbzNhZ1pQblk5WjdUb2R6ZTMvWDlSdDJKOCINCkNvbm5lY3Rpb246IGtlZXAtYWxpdmUNCg0K]]></request>
    <status>304</status>
    <responselength>306</responselength>
    <mimetype></mimetype>
    <response base64=""true""><![CDATA[SFRUUC8xLjEgMzA0IE5vdCBNb2RpZmllZA0KQWNjZXNzLUNvbnRyb2wtQWxsb3ctT3JpZ2luOiAqDQpYLUNvbnRlbnQtVHlwZS1PcHRpb25zOiBub3NuaWZmDQpYLUZyYW1lLU9wdGlvbnM6IFNBTUVPUklHSU4NCkZlYXR1cmUtUG9saWN5OiBwYXltZW50ICdzZWxmJw0KWC1SZWNydWl0aW5nOiAvIy9qb2JzDQpFVGFnOiBXLyI1NTBhLU9FbzNhZ1pQblk5WjdUb2R6ZTMvWDlSdDJKOCINCkRhdGU6IFdlZCwgMTUgQXByIDIwMjYgMTA6MDc6MDUgR01UDQpDb25uZWN0aW9uOiBrZWVwLWFsaXZlDQpLZWVwLUFsaXZlOiB0aW1lb3V0PTUNCg0K]]></response>
    <comment></comment>
  </item>
  <item>",2026-04-15T06:07:06.000-0400,TRUE,6,15,7,april,6,wednesday,2026,-240,,Shaniya,main,127.0.0.1,16,,"____<>___::__</>____<><![[://:///-]]></>____<_=""..",burp-traffic.xml,burp_logs,Shaniya,,,,38,14
"    <time>Wed Apr 15 06:06:50 EDT 2026</time>
    <url><![CDATA[http://localhost:3000/rest/admin/application-configuration]]></url>
    <host ip=""127.0.0.1"">localhost</host>
    <port>3000</port>
    <protocol>http</protocol>
    <method><![CDATA[GET]]></method>
    <path><![CDATA[/rest/admin/application-configuration]]></path>
    <extension>null</extension>
    <request base64=""true""><![CDATA[R0VUIC9yZXN0L2FkbWluL2FwcGxpY2F0aW9uLWNvbmZpZ3VyYXRpb24gSFRUUC8xLjENCkhvc3Q6IGxvY2FsaG9zdDozMDAwDQpzZWMtY2gtdWEtcGxhdGZvcm06ICJXaW5kb3dzIg0KQWNjZXB0LUxhbmd1YWdlOiBlbi1VUyxlbjtxPTAuOQ0KQWNjZXB0OiBhcHBsaWNhdGlvbi9qc29uLCB0ZXh0L3BsYWluLCAqLyoNCnNlYy1jaC11YTogIk5vdC1BLkJyYW5kIjt2PSIyNCIsICJDaHJvbWl1bSI7dj0iMTQ2Ig0KVXNlci1BZ2VudDogTW96aWxsYS81LjAgKFdpbmRvd3MgTlQgMTAuMDsgV2luNjQ7IHg2NCkgQXBwbGVXZWJLaXQvNTM3LjM2IChLSFRNTCwgbGlrZSBHZWNrbykgQ2hyb21lLzE0Ni4wLjAuMCBTYWZhcmkvNTM3LjM2DQpzZWMtY2gtdWEtbW9iaWxlOiA/MA0KU2VjLUZldGNoLVNpdGU6IHNhbWUtb3JpZ2luDQpTZWMtRmV0Y2gtTW9kZTogY29ycw0KU2VjLUZldGNoLURlc3Q6IGVtcHR5DQpSZWZlcmVyOiBodHRwOi8vbG9jYWxob3N0OjMwMDAvDQpBY2NlcHQtRW5jb2Rpbmc6IGd6aXAsIGRlZmxhdGUsIGJyDQpDb29raWU6IGxhbmd1YWdlPWVuOyBjb29raWVjb25zZW50X3N0YXR1cz1kaXNtaXNzOyB3ZWxjb21lYmFubmVyX3N0YXR1cz1kaXNtaXNzDQpJZi1Ob25lLU1hdGNoOiBXLyI1NTBhLU9FbzNhZ1pQblk5WjdUb2R6ZTMvWDlSdDJKOCINCkNvbm5lY3Rpb246IGtlZXAtYWxpdmUNCg0K]]></request>
    <status>304</status>
    <responselength>306</responselength>
    <mimetype></mimetype>
    <response base64=""true""><![CDATA[SFRUUC8xLjEgMzA0IE5vdCBNb2RpZmllZA0KQWNjZXNzLUNvbnRyb2wtQWxsb3ctT3JpZ2luOiAqDQpYLUNvbnRlbnQtVHlwZS1PcHRpb25zOiBub3NuaWZmDQpYLUZyYW1lLU9wdGlvbnM6IFNBTUVPUklHSU4NCkZlYXR1cmUtUG9saWN5OiBwYXltZW50ICdzZWxmJw0KWC1SZWNydWl0aW5nOiAvIy9qb2JzDQpFVGFnOiBXLyI1NTBhLU9FbzNhZ1pQblk5WjdUb2R6ZTMvWDlSdDJKOCINCkRhdGU6IFdlZCwgMTUgQXByIDIwMjYgMTA6MDY6NTEgR01UDQpDb25uZWN0aW9uOiBrZWVwLWFsaXZlDQpLZWVwLUFsaXZlOiB0aW1lb3V0PTUNCg0K]]></response>
    <comment></comment>
  </item>
  <item>",2026-04-15T06:06:50.000-0400,TRUE,6,15,6,april,50,wednesday,2026,-240,,Shaniya,main,127.0.0.1,16,,"____<>___::__</>____<><![[://:///-]]></>____<_=""..",burp-traffic.xml,burp_logs,Shaniya,,,,38,14
"    <time>Wed Apr 15 06:06:50 EDT 2026</time>
    <url><![CDATA[http://localhost:3000/rest/admin/application-configuration]]></url>
    <host ip=""127.0.0.1"">localhost</host>
    <port>3000</port>
    <protocol>http</protocol>
    <method><![CDATA[GET]]></method>
    <path><![CDATA[/rest/admin/application-configuration]]></path>
    <extension>null</extension>
    <request base64=""true""><![CDATA[R0VUIC9yZXN0L2FkbWluL2FwcGxpY2F0aW9uLWNvbmZpZ3VyYXRpb24gSFRUUC8xLjENCkhvc3Q6IGxvY2FsaG9zdDozMDAwDQpzZWMtY2gtdWEtcGxhdGZvcm06ICJXaW5kb3dzIg0KQWNjZXB0LUxhbmd1YWdlOiBlbi1VUyxlbjtxPTAuOQ0KQWNjZXB0OiBhcHBsaWNhdGlvbi9qc29uLCB0ZXh0L3BsYWluLCAqLyoNCnNlYy1jaC11YTogIk5vdC1BLkJyYW5kIjt2PSIyNCIsICJDaHJvbWl1bSI7dj0iMTQ2Ig0KVXNlci1BZ2VudDogTW96aWxsYS81LjAgKFdpbmRvd3MgTlQgMTAuMDsgV2luNjQ7IHg2NCkgQXBwbGVXZWJLaXQvNTM3LjM2IChLSFRNTCwgbGlrZSBHZWNrbykgQ2hyb21lLzE0Ni4wLjAuMCBTYWZhcmkvNTM3LjM2DQpzZWMtY2gtdWEtbW9iaWxlOiA/MA0KU2VjLUZldGNoLVNpdGU6IHNhbWUtb3JpZ2luDQpTZWMtRmV0Y2gtTW9kZTogY29ycw0KU2VjLUZldGNoLURlc3Q6IGVtcHR5DQpSZWZlcmVyOiBodHRwOi8vbG9jYWxob3N0OjMwMDAvDQpBY2NlcHQtRW5jb2Rpbmc6IGd6aXAsIGRlZmxhdGUsIGJyDQpDb29raWU6IGxhbmd1YWdlPWVuOyBjb29raWVjb25zZW50X3N0YXR1cz1kaXNtaXNzOyB3ZWxjb21lYmFubmVyX3N0YXR1cz1kaXNtaXNzDQpJZi1Ob25lLU1hdGNoOiBXLyI1NTBhLU9FbzNhZ1pQblk5WjdUb2R6ZTMvWDlSdDJKOCINCkNvbm5lY3Rpb246IGtlZXAtYWxpdmUNCg0K]]></request>
    <status>304</status>
    <responselength>306</responselength>
    <mimetype></mimetype>
    <response base64=""true""><![CDATA[SFRUUC8xLjEgMzA0IE5vdCBNb2RpZmllZA0KQWNjZXNzLUNvbnRyb2wtQWxsb3ctT3JpZ2luOiAqDQpYLUNvbnRlbnQtVHlwZS1PcHRpb25zOiBub3NuaWZmDQpYLUZyYW1lLU9wdGlvbnM6IFNBTUVPUklHSU4NCkZlYXR1cmUtUG9saWN5OiBwYXltZW50ICdzZWxmJw0KWC1SZWNydWl0aW5nOiAvIy9qb2JzDQpFVGFnOiBXLyI1NTBhLU9FbzNhZ1pQblk5WjdUb2R6ZTMvWDlSdDJKOCINCkRhdGU6IFdlZCwgMTUgQXByIDIwMjYgMTA6MDY6NTEgR01UDQpDb25uZWN0aW9uOiBrZWVwLWFsaXZlDQpLZWVwLUFsaXZlOiB0aW1lb3V0PTUNCg0K]]></response>
    <comment></comment>
  </item>
  <item>",2026-04-15T06:06:50.000-0400,TRUE,6,15,6,april,50,wednesday,2026,-240,,Shaniya,main,127.0.0.1,16,,"____<>___::__</>____<><![[://:///-]]></>____<_=""..",burp-traffic.xml,burp_logs,Shaniya,,,,38,14
"    <time>Wed Apr 15 06:01:32 EDT 2026</time>
    <url><![CDATA[http://localhost:3000/rest/admin/application-configuration]]></url>
    <host ip=""127.0.0.1"">localhost</host>
    <port>3000</port>
    <protocol>http</protocol>
    <method><![CDATA[GET]]></method>
    <path><![CDATA[/rest/admin/application-configuration]]></path>
    <extension>null</extension>
    <request base64=""true""><![CDATA[R0VUIC9yZXN0L2FkbWluL2FwcGxpY2F0aW9uLWNvbmZpZ3VyYXRpb24gSFRUUC8xLjENCkhvc3Q6IGxvY2FsaG9zdDozMDAwDQpzZWMtY2gtdWEtcGxhdGZvcm06ICJXaW5kb3dzIg0KQWNjZXB0LUxhbmd1YWdlOiBlbi1VUyxlbjtxPTAuOQ0KQWNjZXB0OiBhcHBsaWNhdGlvbi9qc29uLCB0ZXh0L3BsYWluLCAqLyoNCnNlYy1jaC11YTogIk5vdC1BLkJyYW5kIjt2PSIyNCIsICJDaHJvbWl1bSI7dj0iMTQ2Ig0KVXNlci1BZ2VudDogTW96aWxsYS81LjAgKFdpbmRvd3MgTlQgMTAuMDsgV2luNjQ7IHg2NCkgQXBwbGVXZWJLaXQvNTM3LjM2IChLSFRNTCwgbGlrZSBHZWNrbykgQ2hyb21lLzE0Ni4wLjAuMCBTYWZhcmkvNTM3LjM2DQpzZWMtY2gtdWEtbW9iaWxlOiA/MA0KU2VjLUZldGNoLVNpdGU6IHNhbWUtb3JpZ2luDQpTZWMtRmV0Y2gtTW9kZTogY29ycw0KU2VjLUZldGNoLURlc3Q6IGVtcHR5DQpSZWZlcmVyOiBodHRwOi8vbG9jYWxob3N0OjMwMDAvDQpBY2NlcHQtRW5jb2Rpbmc6IGd6aXAsIGRlZmxhdGUsIGJyDQpDb29raWU6IGxhbmd1YWdlPWVuOyBjb29raWVjb25zZW50X3N0YXR1cz1kaXNtaXNzDQpJZi1Ob25lLU1hdGNoOiBXLyI1NTBhLU9FbzNhZ1pQblk5WjdUb2R6ZTMvWDlSdDJKOCINCkNvbm5lY3Rpb246IGtlZXAtYWxpdmUNCg0K]]></request>
    <status>304</status>
    <responselength>306</responselength>
    <mimetype></mimetype>
    <response base64=""true""><![CDATA[SFRUUC8xLjEgMzA0IE5vdCBNb2RpZmllZA0KQWNjZXNzLUNvbnRyb2wtQWxsb3ctT3JpZ2luOiAqDQpYLUNvbnRlbnQtVHlwZS1PcHRpb25zOiBub3NuaWZmDQpYLUZyYW1lLU9wdGlvbnM6IFNBTUVPUklHSU4NCkZlYXR1cmUtUG9saWN5OiBwYXltZW50ICdzZWxmJw0KWC1SZWNydWl0aW5nOiAvIy9qb2JzDQpFVGFnOiBXLyI1NTBhLU9FbzNhZ1pQblk5WjdUb2R6ZTMvWDlSdDJKOCINCkRhdGU6IFdlZCwgMTUgQXByIDIwMjYgMTA6MDE6MzEgR01UDQpDb25uZWN0aW9uOiBrZWVwLWFsaXZlDQpLZWVwLUFsaXZlOiB0aW1lb3V0PTUNCg0K]]></response>
    <comment></comment>
  </item>
  <item>",2026-04-15T06:01:32.000-0400,TRUE,6,15,1,april,32,wednesday,2026,-240,,Shaniya,main,127.0.0.1,16,,"____<>___::__</>____<><![[://:///-]]></>____<_=""..",burp-traffic.xml,burp_logs,Shaniya,,,,38,14
